DATE,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
11/9/2000,Kathmandu,27.7,85.3,0.0,84.1,4.83,37.81,15.14,0.48,21.46,11.47,9.99,12.24,1.78,4.27,0.31,3.96,1.87,3.74,0.46,3.28
11/10/2000,Kathmandu,27.7,85.3,0.0,84.16,4.86,38.2,15.09,0.38,22.08,10.94,11.14,12.42,1.99,4.61,0.16,4.45,2.09,4.08,0.1,3.97
11/11/2000,Kathmandu,27.7,85.3,0.0,84.3,5.31,44.14,14.24,1.64,20.68,10.17,10.51,12.06,1.76,3.96,0.27,3.69,1.8,3.15,0.29,2.86
11/12/2000,Kathmandu,27.7,85.3,0.0,84.14,6.27,53.08,13.92,3.9,19.84,9.51,10.33,12.29,1.71,4.42,0.28,4.14,1.72,3.63,0.31,3.32
11/13/2000,Kathmandu,27.7,85.3,0.18,84.01,6.85,58.47,13.78,5.43,19.96,10.21,9.75,12.96,1.84,4.18,0.4,3.78,1.97,3.63,0.56,3.07
11/14/2000,Kathmandu,27.7,85.3,2.24,84.07,6.17,55.3,13.03,3.84,19.33,9.53,9.8,11.33,1.84,4.21,0.37,3.84,2.03,3.92,0.63,3.29
11/15/2000,Kathmandu,27.7,85.3,0.04,84.23,5.15,46.01,13.12,1.15,19.86,8.16,11.7,10.96,1.84,3.97,0.41,3.56,1.86,3.33,0.45,2.88
11/16/2000,Kathmandu,27.7,85.3,0.0,84.32,5.31,46.09,13.59,1.64,20.16,9.55,10.61,11.23,1.77,3.9,0.58,3.32,1.86,3.25,0.84,2.41
11/17/2000,Kathmandu,27.7,85.3,0.0,84.24,5.67,48.34,13.84,2.5,19.97,10.35,9.62,11.49,1.69,4.14,0.28,3.86,1.7,3.4,0.3,3.1
11/18/2000,Kathmandu,27.7,85.3,0.0,84.05,5.81,50.21,13.58,2.93,20.15,10.07,10.08,11.73,1.87,4.18,0.46,3.72,2.02,3.73,0.58,3.15
11/19/2000,Kathmandu,27.7,85.3,0.04,83.97,5.42,48.03,13.19,2.1,19.89,8.79,11.1,11.44,2.04,4.4,0.54,3.86,2.24,4.14,0.85,3.29
11/20/2000,Kathmandu,27.7,85.3,0.0,84.05,5.42,48.68,13.01,2.16,19.82,8.44,11.38,11.44,2.06,4.05,0.31,3.74,2.23,3.57,0.34,3.23
11/21/2000,Kathmandu,27.7,85.3,0.0,84.19,6.31,57.89,12.69,4.07,18.91,8.49,10.41,11.51,1.8,3.28,0.38,2.9,1.94,3.08,0.49,2.58
11/22/2000,Kathmandu,27.7,85.3,0.0,84.32,6.58,59.4,12.97,4.39,19.23,9.35,9.88,11.42,1.63,3.76,0.42,3.34,1.68,3.28,0.57,2.71
11/23/2000,Kathmandu,27.7,85.3,0.0,84.41,5.78,51.51,13.18,2.74,19.87,9.09,10.78,11.46,1.73,4.01,0.65,3.36,1.88,3.6,0.76,2.84
11/24/2000,Kathmandu,27.7,85.3,0.0,84.22,5.45,50.13,12.66,1.83,18.84,9.13,9.71,10.7,1.75,3.99,0.55,3.44,1.93,3.46,0.72,2.74
11/25/2000,Kathmandu,27.7,85.3,0.0,84.1,5.19,47.97,12.59,1.17,19.1,8.94,10.16,10.27,1.66,4.54,0.36,4.19,1.7,3.97,0.59,3.38
11/26/2000,Kathmandu,27.7,85.3,0.0,84.23,4.67,43.37,12.52,-0.06,19.71,8.36,11.36,10.28,1.57,3.71,0.38,3.32,1.67,3.32,0.4,2.92
11/27/2000,Kathmandu,27.7,85.3,0.0,84.28,4.17,39.33,12.3,-1.57,19.55,7.98,11.57,10.12,1.81,4.21,0.33,3.88,1.9,3.81,0.32,3.49
11/28/2000,Kathmandu,27.7,85.3,0.0,84.23,4.8,47.07,11.72,0.53,18.32,7.99,10.32,10.45,2.1,4.25,0.92,3.34,2.39,4.0,1.24,2.76
11/29/2000,Kathmandu,27.7,85.3,0.0,84.15,4.09,41.5,11.19,-1.89,18.45,6.87,11.58,9.23,1.91,4.24,0.68,3.57,2.14,3.82,1.02,2.8
11/30/2000,Kathmandu,27.7,85.3,0.0,84.24,3.75,39.67,10.57,-3.21,17.88,6.25,11.63,8.51,1.71,4.13,0.5,3.63,1.84,3.85,0.69,3.16
12/1/2000,Kathmandu,27.7,85.3,0.0,84.17,3.33,38.26,9.33,-4.88,16.78,4.05,12.73,7.61,1.86,4.16,0.15,4.01,2.04,3.95,0.11,3.83
12/2/2000,Kathmandu,27.7,85.3,0.0,84.3,3.08,34.69,9.66,-5.8,16.91,5.54,11.37,6.84,1.79,4.54,0.77,3.77,1.88,4.33,0.95,3.38
12/3/2000,Kathmandu,27.7,85.3,0.0,84.45,2.69,27.44,11.17,-7.19,18.73,6.97,11.77,7.43,1.67,3.72,0.54,3.18,1.76,3.01,0.63,2.38
12/4/2000,Kathmandu,27.7,85.3,0.0,84.13,2.75,28.14,11.09,-6.76,18.56,7.37,11.18,7.48,1.82,4.61,0.57,4.04,1.94,3.93,0.72,3.21
12/5/2000,Kathmandu,27.7,85.3,0.0,84.05,2.78,29.7,10.41,-6.48,17.9,6.43,11.47,7.23,1.53,3.67,0.48,3.18,1.66,3.21,0.58,2.63
12/6/2000,Kathmandu,27.7,85.3,0.0,84.11,2.77,30.53,9.92,-6.64,16.88,6.53,10.35,6.65,1.62,3.94,0.39,3.55,1.65,3.29,0.51,2.78
12/7/2000,Kathmandu,27.7,85.3,0.0,84.25,2.85,31.41,9.98,-6.25,17.25,5.73,11.52,6.79,1.7,3.74,0.8,2.95,1.82,3.05,0.84,2.21
12/8/2000,Kathmandu,27.7,85.3,0.0,84.14,2.72,29.98,9.93,-6.87,16.77,6.7,10.07,6.4,1.85,4.51,0.7,3.81,1.97,4.05,0.75,3.3
12/9/2000,Kathmandu,27.7,85.3,0.0,83.98,2.78,31.79,9.36,-6.77,16.32,5.37,10.95,5.95,1.65,4.15,0.09,4.06,1.66,3.54,0.19,3.34
12/10/2000,Kathmandu,27.7,85.3,0.0,84.1,3.22,37.85,8.98,-4.8,15.42,5.34,10.09,6.18,1.66,3.84,0.29,3.55,1.74,3.11,0.4,2.71
12/11/2000,Kathmandu,27.7,85.3,0.0,84.12,3.53,42.34,8.67,-3.49,14.83,5.42,9.41,6.41,1.82,4.27,0.49,3.78,1.89,3.61,0.64,2.98
12/12/2000,Kathmandu,27.7,85.3,0.0,84.18,3.1,36.44,8.99,-5.52,16.15,4.25,11.91,5.82,1.7,4.51,0.21,4.3,1.74,3.87,0.31,3.56
12/13/2000,Kathmandu,27.7,85.3,0.0,84.08,3.05,34.66,9.51,-5.53,16.44,6.27,10.18,6.03,1.57,3.93,0.45,3.48,1.62,3.13,0.54,2.6
12/14/2000,Kathmandu,27.7,85.3,0.0,84.08,3.3,36.93,9.71,-4.57,16.64,6.35,10.29,6.35,1.51,3.96,0.45,3.51,1.55,3.18,0.7,2.48
12/15/2000,Kathmandu,27.7,85.3,0.0,84.2,3.31,35.73,10.29,-4.55,17.71,5.93,11.78,7.01,1.82,4.24,0.63,3.61,1.93,3.55,0.91,2.64
12/16/2000,Kathmandu,27.7,85.3,0.0,84.38,3.29,33.89,11.0,-4.55,18.18,6.8,11.38,7.6,1.52,4.06,0.31,3.74,1.49,3.26,0.34,2.92
12/17/2000,Kathmandu,27.7,85.3,0.0,84.38,3.47,33.83,11.85,-3.77,19.25,8.1,11.15,8.13,1.66,4.38,0.62,3.76,1.76,3.73,0.8,2.93
12/18/2000,Kathmandu,27.7,85.3,0.0,84.14,3.32,31.92,11.99,-4.58,19.23,8.63,10.6,8.25,1.63,3.92,0.42,3.49,1.76,3.34,0.62,2.72
12/19/2000,Kathmandu,27.7,85.3,0.0,84.01,3.3,32.69,11.52,-4.94,19.25,7.78,11.47,7.98,1.52,4.09,0.22,3.87,1.57,3.56,0.27,3.3
12/20/2000,Kathmandu,27.7,85.3,0.0,84.19,3.02,30.59,11.25,-6.02,18.59,7.42,11.17,7.47,1.5,3.98,0.1,3.88,1.53,3.38,0.28,3.11
12/21/2000,Kathmandu,27.7,85.3,0.0,84.26,3.05,32.4,10.53,-5.99,18.3,5.76,12.54,6.98,1.68,3.79,0.46,3.33,1.69,3.18,0.67,2.51
12/22/2000,Kathmandu,27.7,85.3,0.0,84.28,2.86,28.18,11.67,-6.6,20.04,6.62,13.42,7.77,1.64,3.5,0.54,2.96,1.65,2.84,0.78,2.06
12/23/2000,Kathmandu,27.7,85.3,0.0,84.27,3.05,28.23,12.61,-5.77,20.61,8.45,12.16,8.4,1.59,3.96,0.47,3.49,1.63,3.22,0.57,2.66
12/24/2000,Kathmandu,27.7,85.3,0.0,84.23,2.93,27.7,12.27,-6.39,19.45,8.9,10.55,8.17,1.63,3.84,0.39,3.44,1.69,3.3,0.47,2.83
12/25/2000,Kathmandu,27.7,85.3,0.0,84.2,3.18,32.71,10.98,-5.32,18.47,6.54,11.93,7.72,1.79,3.98,0.83,3.15,1.9,3.32,1.07,2.25
12/26/2000,Kathmandu,27.7,85.3,0.0,84.25,3.15,32.9,10.77,-5.29,18.34,6.59,11.75,7.52,1.66,3.7,0.79,2.91,1.76,2.99,1.02,1.97
12/27/2000,Kathmandu,27.7,85.3,0.0,84.28,3.24,34.19,10.64,-4.91,17.82,6.87,10.96,7.34,1.69,4.08,0.43,3.65,1.73,3.37,0.44,2.93
12/28/2000,Kathmandu,27.7,85.3,0.0,84.26,2.95,32.13,10.15,-6.15,17.29,6.31,10.98,6.84,1.63,3.95,0.62,3.33,1.72,3.33,0.76,2.58
12/29/2000,Kathmandu,27.7,85.3,0.0,84.17,2.96,33.91,9.4,-6.04,16.54,5.37,11.17,6.24,1.91,4.95,0.58,4.37,2.08,4.47,0.9,3.58
12/30/2000,Kathmandu,27.7,85.3,0.0,84.17,3.04,32.6,10.37,-5.69,16.85,5.9,10.95,7.43,1.53,4.01,0.5,3.51,1.58,3.43,0.42,3.01
12/31/2000,Kathmandu,27.7,85.3,0.02,84.18,4.88,48.55,11.49,0.6,17.31,8.08,9.24,10.86,1.53,3.21,0.73,2.48,1.85,3.04,1.06,1.98
1/1/2001,Kathmandu,27.7,85.3,0.29,83.99,5.77,61.84,10.33,2.67,17.71,6.02,11.69,10.23,1.88,4.38,0.28,4.11,2.08,4.17,0.46,3.71
1/2/2001,Kathmandu,27.7,85.3,0.01,84.09,5.29,60.21,9.45,1.43,16.0,5.54,10.46,8.95,1.71,3.91,0.58,3.34,1.85,3.56,0.77,2.79
1/3/2001,Kathmandu,27.7,85.3,0.0,84.11,3.88,47.49,8.39,-3.26,15.82,3.53,12.28,6.69,2.03,4.27,1.05,3.23,2.19,3.66,1.44,2.22
1/4/2001,Kathmandu,27.7,85.3,0.0,84.06,3.22,42.21,7.39,-5.54,14.28,3.08,11.2,5.42,1.92,4.36,0.33,4.03,2.02,3.9,0.33,3.57
1/5/2001,Kathmandu,27.7,85.3,0.0,84.06,2.94,39.17,7.14,-6.57,15.36,1.56,13.81,4.98,2.08,5.14,0.48,4.66,2.22,4.77,0.74,4.04
1/6/2001,Kathmandu,27.7,85.3,0.0,84.2,2.64,34.06,7.61,-7.42,15.02,3.81,11.22,4.88,1.75,4.47,0.45,4.02,1.78,3.69,0.59,3.1
1/7/2001,Kathmandu,27.7,85.3,0.0,84.01,2.31,29.96,7.54,-8.83,15.11,3.84,11.28,5.09,1.72,4.1,0.64,3.47,1.9,3.69,0.97,2.72
1/8/2001,Kathmandu,27.7,85.3,0.0,83.9,2.08,28.2,6.89,-10.2,13.93,2.91,11.02,3.72,1.84,4.32,0.54,3.78,1.96,3.86,0.69,3.17
1/9/2001,Kathmandu,27.7,85.3,0.0,83.97,2.08,28.44,6.72,-10.01,13.92,2.97,10.95,3.67,1.8,4.11,0.55,3.56,1.94,3.79,0.55,3.23
1/10/2001,Kathmandu,27.7,85.3,0.0,84.01,2.19,29.69,6.9,-9.31,14.39,2.84,11.56,3.88,1.86,4.56,0.37,4.18,2.02,4.07,0.41,3.67
1/11/2001,Kathmandu,27.7,85.3,0.0,83.9,2.18,28.57,7.38,-9.3,14.72,3.12,11.6,4.18,1.85,4.36,0.47,3.89,2.0,3.68,0.59,3.09
1/12/2001,Kathmandu,27.7,85.3,0.0,84.03,2.19,26.3,8.65,-9.23,15.97,4.59,11.37,5.04,1.64,3.92,0.3,3.62,1.68,3.15,0.34,2.82
1/13/2001,Kathmandu,27.7,85.3,0.0,84.03,2.19,27.4,8.08,-9.15,15.1,4.63,10.47,4.91,2.01,4.53,0.79,3.75,2.22,4.18,1.06,3.12
1/14/2001,Kathmandu,27.7,85.3,0.0,84.06,2.45,30.3,8.23,-8.07,15.72,3.92,11.8,5.19,1.86,4.73,0.38,4.35,1.89,4.0,0.61,3.4
1/15/2001,Kathmandu,27.7,85.3,0.0,84.21,2.59,31.36,8.59,-7.42,15.83,4.25,11.58,5.34,1.68,3.99,0.55,3.44,1.75,3.25,0.67,2.59
1/16/2001,Kathmandu,27.7,85.3,0.0,84.22,2.14,25.46,8.83,-9.73,17.04,4.05,12.99,5.53,2.0,4.37,0.96,3.41,2.15,3.84,1.18,2.66
1/17/2001,Kathmandu,27.7,85.3,0.0,84.32,1.93,22.12,9.41,-10.7,17.06,5.09,11.98,5.48,1.86,4.05,0.58,3.47,1.97,3.4,0.77,2.64
1/18/2001,Kathmandu,27.7,85.3,0.0,84.24,1.9,21.29,9.71,-10.65,17.68,4.94,12.74,5.9,1.89,4.2,0.91,3.3,2.1,3.79,1.18,2.61
1/19/2001,Kathmandu,27.7,85.3,0.0,84.24,1.96,21.79,9.87,-10.29,17.68,5.14,12.54,6.2,1.83,4.41,0.6,3.81,1.91,3.79,0.73,3.07
1/20/2001,Kathmandu,27.7,85.3,0.0,84.21,2.1,22.76,10.2,-9.6,17.78,5.97,11.81,6.62,1.93,4.38,0.82,3.56,2.06,3.77,0.95,2.81
1/21/2001,Kathmandu,27.7,85.3,0.0,83.99,1.87,20.38,10.13,-10.82,18.01,5.63,12.39,6.29,1.83,4.69,0.43,4.26,1.95,4.21,0.59,3.62
1/22/2001,Kathmandu,27.7,85.3,0.0,83.87,1.95,22.61,9.15,-10.58,16.77,4.41,12.36,6.33,2.03,4.49,0.64,3.85,2.3,4.5,0.91,3.59
1/23/2001,Kathmandu,27.7,85.3,0.0,83.68,2.59,33.67,7.43,-7.41,14.46,2.69,11.78,6.19,2.45,4.97,1.01,3.96,2.91,4.98,1.18,3.8
1/24/2001,Kathmandu,27.7,85.3,0.0,83.62,2.67,35.06,7.29,-7.08,15.3,2.02,13.27,5.41,2.47,5.91,0.64,5.27,2.78,5.56,0.87,4.7
1/25/2001,Kathmandu,27.7,85.3,0.0,83.73,2.03,25.69,7.81,-9.96,15.76,2.89,12.87,5.12,1.71,4.74,0.28,4.46,1.66,3.92,0.3,3.62
1/26/2001,Kathmandu,27.7,85.3,0.0,83.79,1.82,21.98,8.52,-11.07,16.52,3.68,12.84,5.37,1.81,4.74,0.45,4.29,1.79,3.93,0.45,3.48
1/27/2001,Kathmandu,27.7,85.3,0.0,83.85,1.94,22.09,9.39,-10.57,17.42,4.22,13.2,5.86,1.75,5.06,0.2,4.86,1.71,4.29,0.1,4.19
1/28/2001,Kathmandu,27.7,85.3,0.0,84.02,2.08,21.79,10.73,-9.85,18.78,5.68,13.1,6.75,1.62,4.65,0.49,4.16,1.6,3.85,0.48,3.37
1/29/2001,Kathmandu,27.7,85.3,0.0,84.07,2.26,21.51,12.18,-8.72,20.19,7.38,12.81,8.39,1.87,4.78,0.42,4.37,1.93,4.08,0.44,3.64
1/30/2001,Kathmandu,27.7,85.3,0.0,84.05,2.37,20.31,13.74,-8.09,21.32,9.16,12.16,10.15,1.89,4.56,0.33,4.23,1.95,3.91,0.4,3.52
1/31/2001,Kathmandu,27.7,85.3,0.0,83.94,2.9,24.08,14.19,-5.84,21.65,9.92,11.72,11.15,1.99,4.64,0.16,4.48,2.08,4.14,0.16,3.99
2/1/2001,Kathmandu,27.7,85.3,0.0,83.89,2.76,24.0,13.49,-6.66,21.42,8.83,12.59,10.76,2.31,5.13,0.7,4.44,2.54,4.97,0.83,4.14
2/2/2001,Kathmandu,27.7,85.3,0.0,83.83,1.56,14.92,12.06,-12.73,20.32,7.16,13.16,8.91,2.3,5.05,0.78,4.26,2.61,4.99,1.0,3.99
2/3/2001,Kathmandu,27.7,85.3,0.0,83.81,1.22,12.61,10.86,-14.6,19.29,6.55,12.74,7.32,1.88,4.28,0.57,3.71,1.88,3.92,0.53,3.39
2/4/2001,Kathmandu,27.7,85.3,0.0,83.94,1.24,14.07,9.56,-14.53,17.33,4.85,12.49,6.18,1.97,4.49,0.71,3.78,2.06,4.1,0.98,3.13
2/5/2001,Kathmandu,27.7,85.3,0.0,83.94,1.15,13.17,9.36,-15.15,17.94,3.4,14.53,6.39,2.33,4.64,1.19,3.45,2.58,4.32,1.41,2.91
2/6/2001,Kathmandu,27.7,85.3,0.0,83.97,1.21,13.49,9.79,-14.6,18.36,3.99,14.37,6.77,2.48,5.14,0.96,4.18,2.69,4.89,1.2,3.69
2/7/2001,Kathmandu,27.7,85.3,0.0,83.95,1.36,14.21,10.7,-13.68,18.7,5.69,13.01,7.25,2.18,5.2,0.76,4.44,2.21,4.43,0.97,3.46
2/8/2001,Kathmandu,27.7,85.3,0.0,83.83,1.37,14.34,10.66,-13.57,19.11,4.7,14.41,7.47,2.14,5.25,0.71,4.54,2.17,4.48,0.88,3.59
2/9/2001,Kathmandu,27.7,85.3,0.0,83.82,1.62,16.78,10.81,-12.13,18.74,5.21,13.53,7.71,1.98,5.0,0.12,4.88,1.97,4.01,0.3,3.72
2/10/2001,Kathmandu,27.7,85.3,0.0,83.82,1.82,18.54,11.12,-10.91,19.21,6.67,12.54,8.27,1.98,4.62,0.53,4.09,2.0,3.86,0.82,3.04
2/11/2001,Kathmandu,27.7,85.3,0.0,83.81,1.7,17.69,10.79,-11.65,18.82,5.7,13.12,7.81,1.96,4.45,0.64,3.81,2.03,3.9,0.78,3.12
2/12/2001,Kathmandu,27.7,85.3,0.0,84.04,1.34,13.23,11.65,-13.86,20.48,6.64,13.84,8.2,2.24,5.13,0.56,4.58,2.38,4.86,0.62,4.23
2/13/2001,Kathmandu,27.7,85.3,0.0,84.08,1.31,12.09,12.64,-13.96,20.72,7.53,13.19,8.97,2.05,4.62,0.62,3.99,2.21,4.32,0.83,3.49
2/14/2001,Kathmandu,27.7,85.3,0.0,84.15,1.36,11.93,13.44,-13.53,20.42,9.29,11.13,9.27,1.66,3.31,0.28,3.03,1.72,2.89,0.51,2.38
2/15/2001,Kathmandu,27.7,85.3,0.02,84.23,1.84,16.12,13.46,-11.0,21.3,8.85,12.45,10.76,2.23,4.81,0.67,4.14,2.4,4.21,0.77,3.44
2/16/2001,Kathmandu,27.7,85.3,0.01,84.3,3.94,34.68,13.36,-2.18,20.35,8.84,11.51,12.67,2.2,4.99,0.55,4.44,2.29,4.33,0.78,3.55
2/17/2001,Kathmandu,27.7,85.3,0.0,84.3,3.84,33.35,13.56,-2.34,21.14,8.31,12.83,12.45,2.4,4.72,0.35,4.38,2.5,4.05,0.33,3.71
2/18/2001,Kathmandu,27.7,85.3,0.0,84.14,3.64,32.15,13.31,-3.12,20.36,8.65,11.71,12.05,2.38,4.82,0.66,4.16,2.49,4.11,0.89,3.22
2/19/2001,Kathmandu,27.7,85.3,0.0,84.01,3.62,31.73,13.38,-3.22,20.88,7.9,12.98,12.13,2.58,5.71,0.94,4.77,2.74,5.14,1.39,3.74
2/20/2001,Kathmandu,27.7,85.3,0.06,83.98,3.29,30.12,12.74,-4.31,19.55,7.88,11.67,11.24,2.25,4.79,0.44,4.35,2.34,4.26,0.59,3.66
2/21/2001,Kathmandu,27.7,85.3,0.01,83.8,3.15,31.53,11.33,-4.9,18.27,4.77,13.51,11.08,2.62,4.79,0.57,4.23,2.94,4.42,0.61,3.81
2/22/2001,Kathmandu,27.7,85.3,0.0,83.8,3.34,31.8,12.11,-4.36,20.35,5.9,14.45,11.51,2.73,6.07,0.58,5.49,2.92,5.71,0.81,4.89
2/23/2001,Kathmandu,27.7,85.3,0.0,83.87,3.26,29.26,13.02,-4.45,19.62,8.7,10.92,11.99,2.11,4.76,0.32,4.44,2.11,4.12,0.45,3.67
2/24/2001,Kathmandu,27.7,85.3,0.01,83.8,3.39,31.6,12.39,-4.01,19.64,6.62,13.02,11.67,2.47,5.33,0.39,4.94,2.56,4.66,0.43,4.23
2/25/2001,Kathmandu,27.7,85.3,0.0,83.73,4.41,44.33,11.24,-0.85,17.79,7.31,10.48,11.46,2.06,3.97,0.96,3.01,2.36,3.39,0.95,2.44
2/26/2001,Kathmandu,27.7,85.3,0.0,83.77,4.23,39.02,12.54,-1.46,20.49,6.47,14.02,12.95,2.7,5.53,0.52,5.01,3.09,5.27,0.55,4.72
2/27/2001,Kathmandu,27.7,85.3,0.0,84.05,2.94,26.23,13.12,-5.94,20.87,6.38,14.5,12.77,2.15,4.54,0.4,4.14,2.19,3.74,0.63,3.11
2/28/2001,Kathmandu,27.7,85.3,0.02,84.4,2.05,17.52,13.88,-9.72,21.29,7.58,13.71,13.15,2.25,4.61,0.71,3.9,2.33,3.99,1.03,2.96
3/1/2001,Kathmandu,27.7,85.3,0.02,84.39,2.48,21.8,13.42,-7.78,21.01,7.19,13.82,13.13,2.7,5.35,1.14,4.21,3.12,5.28,1.65,3.63
3/2/2001,Kathmandu,27.7,85.3,0.0,84.36,1.92,17.06,13.3,-10.53,21.58,7.12,14.46,12.59,2.65,5.4,1.22,4.18,2.94,5.07,1.61,3.46
3/3/2001,Kathmandu,27.7,85.3,0.0,84.38,1.11,9.11,14.49,-15.01,23.15,8.63,14.52,11.86,2.52,5.1,1.02,4.08,2.68,4.64,1.45,3.19
3/4/2001,Kathmandu,27.7,85.3,0.0,84.3,1.35,11.72,13.63,-13.67,21.65,8.43,13.21,11.07,2.31,4.66,0.33,4.33,2.64,4.45,0.53,3.92
3/5/2001,Kathmandu,27.7,85.3,0.0,84.03,2.44,22.01,12.99,-7.9,19.78,7.6,12.18,12.91,2.71,5.73,0.85,4.88,2.99,5.46,1.13,4.32
3/6/2001,Kathmandu,27.7,85.3,0.0,84.01,2.34,20.63,13.31,-8.22,21.11,8.01,13.1,12.33,2.65,6.1,0.99,5.11,2.74,5.52,1.15,4.37
3/7/2001,Kathmandu,27.7,85.3,0.0,84.21,2.03,17.18,13.94,-9.68,21.34,8.78,12.56,12.62,2.37,4.73,0.55,4.18,2.44,4.07,0.48,3.59
3/8/2001,Kathmandu,27.7,85.3,0.0,84.12,1.54,13.85,13.04,-12.35,21.03,6.33,14.69,11.69,2.57,5.38,0.35,5.02,2.63,4.66,0.59,4.07
3/9/2001,Kathmandu,27.7,85.3,0.0,84.12,1.71,14.81,13.59,-11.35,21.74,7.87,13.87,12.22,2.71,5.62,0.91,4.71,2.94,5.31,1.11,4.19
3/10/2001,Kathmandu,27.7,85.3,0.0,84.07,1.91,16.79,13.36,-10.28,21.27,6.67,14.6,12.22,2.81,5.89,0.83,5.07,3.0,5.4,0.99,4.41
3/11/2001,Kathmandu,27.7,85.3,0.0,84.18,2.07,17.3,14.18,-9.37,22.35,8.26,14.08,13.22,2.64,5.38,0.31,5.07,2.8,4.7,0.5,4.2
3/12/2001,Kathmandu,27.7,85.3,0.0,84.15,2.01,16.55,14.41,-9.65,22.47,8.44,14.03,13.51,2.4,4.57,0.52,4.05,2.48,3.82,0.57,3.25
3/13/2001,Kathmandu,27.7,85.3,0.32,84.09,2.18,17.46,14.81,-8.87,22.78,9.14,13.64,13.7,2.29,4.58,0.32,4.25,2.39,4.06,0.46,3.6
3/14/2001,Kathmandu,27.7,85.3,0.16,84.14,2.41,19.35,14.8,-7.8,22.56,8.95,13.62,13.93,2.51,5.12,0.31,4.81,2.65,4.58,0.39,4.18
3/15/2001,Kathmandu,27.7,85.3,0.0,84.22,3.19,24.63,15.41,-4.67,23.3,8.82,14.48,15.76,3.27,6.43,1.04,5.39,3.77,6.34,1.57,4.77
3/16/2001,Kathmandu,27.7,85.3,0.0,83.95,2.94,22.24,15.67,-6.0,23.91,8.78,15.13,15.6,2.99,6.35,0.84,5.52,3.49,6.46,1.27,5.19
3/17/2001,Kathmandu,27.7,85.3,0.0,83.81,1.51,11.82,15.17,-12.45,22.97,9.26,13.71,13.98,2.68,5.7,0.81,4.89,2.79,5.16,0.93,4.23
3/18/2001,Kathmandu,27.7,85.3,0.0,83.95,1.65,12.89,15.15,-11.69,23.27,8.46,14.8,14.3,2.67,5.51,0.41,5.1,2.85,5.06,0.36,4.69
3/19/2001,Kathmandu,27.7,85.3,0.0,84.05,1.96,13.5,17.15,-9.96,25.7,9.94,15.76,16.11,2.69,5.86,0.36,5.5,2.76,5.18,0.36,4.82
3/20/2001,Kathmandu,27.7,85.3,0.0,84.02,2.4,15.01,18.69,-7.85,26.64,12.37,14.27,18.47,2.8,5.84,1.13,4.71,3.07,5.46,1.2,4.25
3/21/2001,Kathmandu,27.7,85.3,0.02,83.86,3.68,23.67,18.2,-2.89,25.48,11.51,13.97,18.51,2.65,5.14,0.49,4.65,2.87,4.88,0.68,4.2
3/22/2001,Kathmandu,27.7,85.3,3.85,83.83,5.55,38.56,16.96,2.38,23.33,12.2,11.13,17.37,2.34,5.34,0.6,4.75,2.7,5.25,0.9,4.35
3/23/2001,Kathmandu,27.7,85.3,0.25,83.82,4.98,36.85,15.98,0.86,23.62,9.98,13.65,16.7,2.86,5.89,1.0,4.89,3.24,5.74,1.46,4.28
3/24/2001,Kathmandu,27.7,85.3,0.04,83.67,3.04,23.06,15.59,-5.42,23.7,8.03,15.67,16.27,2.85,5.37,0.26,5.11,3.07,4.73,0.15,4.58
3/25/2001,Kathmandu,27.7,85.3,0.0,83.59,2.54,17.39,17.19,-7.28,24.31,12.17,12.14,17.17,2.6,5.33,0.77,4.56,2.66,4.69,0.96,3.74
3/26/2001,Kathmandu,27.7,85.3,0.0,83.54,2.59,17.99,16.91,-7.1,24.91,10.05,14.86,16.69,2.78,5.24,0.83,4.41,2.91,4.53,0.77,3.76
3/27/2001,Kathmandu,27.7,85.3,0.0,83.55,3.16,20.88,17.74,-4.78,25.37,11.65,13.71,17.52,2.75,5.43,1.13,4.3,2.83,4.63,1.32,3.31
3/28/2001,Kathmandu,27.7,85.3,0.0,83.74,3.49,21.52,18.86,-3.5,26.02,12.67,13.35,19.04,2.56,5.04,0.63,4.41,2.64,4.39,0.83,3.56
3/29/2001,Kathmandu,27.7,85.3,0.0,83.83,3.63,22.07,19.09,-3.0,27.47,11.56,15.91,19.58,2.83,5.45,0.25,5.2,3.0,5.04,0.14,4.9
3/30/2001,Kathmandu,27.7,85.3,0.35,83.84,3.64,22.97,18.5,-3.55,26.76,11.54,15.21,19.61,2.91,5.11,1.12,3.99,3.29,4.94,1.05,3.89
3/31/2001,Kathmandu,27.7,85.3,0.01,84.02,5.95,39.01,17.9,3.32,25.0,11.57,13.44,19.35,2.59,5.73,0.22,5.51,2.74,5.23,0.19,5.04
4/1/2001,Kathmandu,27.7,85.3,0.0,83.99,5.81,40.1,17.1,3.04,22.94,12.15,10.79,19.02,2.59,4.74,0.47,4.27,2.81,4.3,0.45,3.85
4/2/2001,Kathmandu,27.7,85.3,0.0,83.9,3.64,25.48,16.87,-3.32,24.02,10.84,13.18,17.69,2.54,5.32,0.82,4.5,2.58,4.63,0.91,3.72
4/3/2001,Kathmandu,27.7,85.3,0.0,84.01,2.98,20.1,17.46,-5.42,25.94,9.88,16.06,17.9,2.97,5.45,1.02,4.44,3.16,5.07,1.36,3.72
